year,election_type,ward,ed_num,ed_label,shapefile_key,Mark J F Schroeder,Byron W Brown,Betty Jean Grant,Taniqua Simmons,Beverly A. Gray,Anthony M. Masiello,"Blank, Void & Scattering",TOTAL,Judith Einach Write In,Steven A. Calvaneso,Byron W. Brown,Kevin P. Gaughan,Kevin J. Helfer,Charles J. Flynn,Judith S. Einach,Michael P. Kearns,Bernie Tolbert,Sergio R. Rodriguez,Anita L Howard,Terrence A Robinson,total,India B. Walton,Le'Candice M. Durham,Blank,Void,Scattering,Total,Byron Brown,Ben Carlisle,Jaz Miles,William O'Dell,"Blank, Void, and Scattering",Christopher P. Scanlon,Anthony J.P. Tyson-Thompson,Rasheed N.C. Wyatt,Garnell Whitfield Jr.,Sean M. Ryan,Michael Gainer,James R. Gardner,Michael Gainer Restore Buffalo,Kevin Gay,Charles A. Notaro
2009,general,FIL,12,12th District ……………,Buffalo FIL 12,,,,,,,11.0,52.0,,,41.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,general,FIL,13,13th District ……………,Buffalo FIL 13,,,,,,,8.0,101.0,,,93.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,general,FIL,14,14th District ……………,Buffalo FIL 14,,,,,,,3.0,22.0,,,19.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,general,FIL,15,15th District ……………,Buffalo FIL 15,,,,,,,0.0,1.0,,,1.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,general,FIL,16,16th District ……………,Buffalo FIL 16,,,,,,,4.0,22.0,,,18.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,general,FIL,17,17th District ……………,Buffalo FIL 17,,,,,,,34.0,91.0,,,57.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,general,FIL,18,18th District ……………,Buffalo FIL 18,,,,,,,9.0,30.0,,,21.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,general,FIL,19,19th District ……………,Buffalo FIL 19,,,,,,,7.0,34.0,,,26.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,general,FIL,20,20th District ……………,Buffalo FIL 20,,,,,,,5.0,52.0,,,47.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,general,FIL,21,21st District ……………,Buffalo FIL 21,,,,,,,9.0,22.0,,,13.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,general,FIL,22,22nd District ……………,Buffalo FIL 22,,,,,,,13.0,24.0,,,11.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,general,FIL,23,23rd District ……………,Buffalo FIL 23,,,,,,,4.0,35.0,,,31.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,general,FIL,24,24th District ……………,Buffalo FIL 24,,,,,,,146.0,247.0,,,96.0,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,general,FIL,25,25th District ……………,Buffalo FIL 25,,,,,,,5.0,56.0,,,51.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,general,FIL,26,26th District ……………,Buffalo FIL 26,,,,,,,4.0,29.0,,,25.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,general,FIL,27,27th District ……………,Buffalo FIL 27,,,,,,,4.0,84.0,,,80.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,general,FIL,28,28th District ……………,Buffalo FIL 28,,,,,,,0.0,0.0,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,general,FIL,29,29th District ……………,Buffalo FIL 29,,,,,,,0.0,0.0,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,general,FIL,30,30th District ……………,Buffalo FIL 30,,,,,,,1.0,3.0,,,2.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,general,FIL,31,31st District ……………,Buffalo FIL 31,,,,,,,14.0,38.0,,,24.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,general,FIL,32,32nd District ……………,Buffalo FIL 32,,,,,,,11.0,38.0,,,27.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,general,FIL,33,33rd District ……………,Buffalo FIL 33,,,,,,,1.0,3.0,,,2.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,general,FIL,34,34th District ……………,Buffalo FIL 34,,,,,,,11.0,61.0,,,50.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,general,FIL,35,35th District ……………,Buffalo FIL 35,,,,,,,3.0,73.0,,,70.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,general,FIL,36,36th District ……………,Buffalo FIL 36,,,,,,,0.0,0.0,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,general,FIL,37,37th District ……………,Buffalo FIL 37,,,,,,,79.0,162.0,,,82.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,general,FIL,38,38th District ……………,Buffalo FIL 38,,,,,,,2.0,50.0,,,48.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,general,FIL,39,39th District ……………,Buffalo FIL 39,,,,,,,6.0,58.0,,,52.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,general,FIL,40,40th District ……………,Buffalo FIL 40,,,,,,,24.0,52.0,,,28.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,general,FIL,41,41st District ……………,Buffalo FIL 41,,,,,,,14.0,29.0,,,15.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,general,FIL,42,42nd District ……………,Buffalo FIL 42,,,,,,,1.0,41.0,,,40.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,general,FIL,43,43rd District ……………,Buffalo FIL 43,,,,,,,3.0,51.0,,,48.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,general,FIL,44,44th District ……………,Buffalo FIL 44,,,,,,,70.0,134.0,,,63.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,general,FIL,45,45th District ……………,Buffalo FIL 45,,,,,,,0.0,0.0,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,general,FIL,46,46th District ……………,Buffalo FIL 46,,,,,,,2.0,45.0,,,43.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,general,LOV,1,1st District ……………,Buffalo LOV 1,,,,,,,8.0,20.0,,,11.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,general,LOV,2,2nd District ……………,Buffalo LOV 2,,,,,,,68.0,180.0,,,112.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,general,LOV,3,3rd District ……………,Buffalo LOV 3,,,,,,,64.0,130.0,,,66.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,general,LOV,4,4th District ……………,Buffalo LOV 4,,,,,,,8.0,56.0,,,48.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,general,LOV,5,5th District ……………,Buffalo LOV 5,,,,,,,30.0,60.0,,,30.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,general,LOV,6,6th District ……………,Buffalo LOV 6,,,,,,,39.0,101.0,,,61.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,general,LOV,7,7th District ……………,Buffalo LOV 7,,,,,,,45.0,79.0,,,34.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,general,LOV,8,8th District ……………,Buffalo LOV 8,,,,,,,87.0,149.0,,,61.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,general,LOV,9,9th District ……………,Buffalo LOV 9,,,,,,,36.0,69.0,,,31.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,general,LOV,10,10th District ……………,Buffalo LOV 10,,,,,,,5.0,40.0,,,35.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,general,LOV,11,11th District ……………,Buffalo LOV 11,,,,,,,16.0,40.0,,,22.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,general,LOV,12,12th District ……………,Buffalo LOV 12,,,,,,,72.0,130.0,,,58.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,general,LOV,13,13th District ……………,Buffalo LOV 13,,,,,,,40.0,70.0,,,30.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,general,LOV,14,14th District ……………,Buffalo LOV 14,,,,,,,5.0,80.0,,,75.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,general,LOV,15,15th District ……………,Buffalo LOV 15,,,,,,,48.0,113.0,,,64.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,general,LOV,16,16th District ……………,Buffalo LOV 16,,,,,,,7.0,49.0,,,42.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,general,LOV,17,17th District ……………,Buffalo LOV 17,,,,,,,11.0,86.0,,,75.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,general,LOV,18,18th District ……………,Buffalo LOV 18,,,,,,,22.0,51.0,,,29.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,general,LOV,19,19th District ……………,Buffalo LOV 19,,,,,,,14.0,68.0,,,54.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,general,LOV,20,20th District ……………,Buffalo LOV 20,,,,,,,1.0,50.0,,,49.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,general,LOV,21,21st District ……………,Buffalo LOV 21,,,,,,,2.0,37.0,,,35.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,general,LOV,22,22nd District ……………,Buffalo LOV 22,,,,,,,17.0,54.0,,,37.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,general,LOV,23,23rd District ……………,Buffalo LOV 23,,,,,,,8.0,108.0,,,100.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,general,LOV,24,24th District ……………,Buffalo LOV 24,,,,,,,16.0,59.0,,,43.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,general,LOV,25,25th District ……………,Buffalo LOV 25,,,,,,,34.0,66.0,,,31.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,general,LOV,26,26th District ……………,Buffalo LOV 26,,,,,,,1.0,31.0,,,30.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,general,LOV,27,27th District ……………,Buffalo LOV 27,,,,,,,22.0,132.0,,,110.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,general,LOV,28,28th District ……………,Buffalo LOV 28,,,,,,,51.0,135.0,,,81.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,general,LOV,29,29th District ……………,Buffalo LOV 29,,,,,,,7.0,68.0,,,61.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,general,LOV,30,30th District ……………,Buffalo LOV 30,,,,,,,4.0,45.0,,,41.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,general,LOV,31,31st District ……………,Buffalo LOV 31,,,,,,,8.0,53.0,,,45.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,general,MAS,1,1st District ……………,Buffalo MAS 1,,,,,,,9.0,163.0,,,154.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,general,MAS,2,2nd District ……………,Buffalo MAS 2,,,,,,,1.0,58.0,,,57.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,general,MAS,3,3rd District ……………,Buffalo MAS 3,,,,,,,10.0,94.0,,,84.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,general,MAS,4,4th District ……………,Buffalo MAS 4,,,,,,,3.0,85.0,,,82.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,general,MAS,5,5th District ……………,Buffalo MAS 5,,,,,,,3.0,57.0,,,54.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,general,MAS,6,6th District ……………,Buffalo MAS 6,,,,,,,6.0,48.0,,,42.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,general,MAS,7,7th District ……………,Buffalo MAS 7,,,,,,,4.0,61.0,,,57.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,general,MAS,8,8th District ……………,Buffalo MAS 8,,,,,,,2.0,50.0,,,48.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,general,MAS,9,9th District ……………,Buffalo MAS 9,,,,,,,6.0,90.0,,,84.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,general,MAS,10,10th District ……………,Buffalo MAS 10,,,,,,,3.0,76.0,,,73.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,general,MAS,11,11th District ……………,Buffalo MAS 11,,,,,,,1.0,38.0,,,37.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,general,MAS,12,12th District ……………,Buffalo MAS 12,,,,,,,2.0,48.0,,,46.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,general,MAS,13,13th District ……………,Buffalo MAS 13,,,,,,,6.0,58.0,,,52.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,general,MAS,14,14th District ……………,Buffalo MAS 14,,,,,,,10.0,88.0,,,78.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,general,MAS,15,15th District ……………,Buffalo MAS 15,,,,,,,7.0,64.0,,,57.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,general,MAS,16,16th District ……………,Buffalo MAS 16,,,,,,,2.0,87.0,,,85.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,general,MAS,17,17th District ……………,Buffalo MAS 17,,,,,,,5.0,92.0,,,87.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,general,MAS,18,18th District ……………,Buffalo MAS 18,,,,,,,4.0,113.0,,,109.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,general,MAS,19,19th District ……………,Buffalo MAS 19,,,,,,,6.0,60.0,,,54.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,general,MAS,20,20th District ……………,Buffalo MAS 20,,,,,,,4.0,97.0,,,93.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,general,MAS,21,21st District ……………,Buffalo MAS 21,,,,,,,4.0,57.0,,,53.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,general,MAS,22,22nd District ……………,Buffalo MAS 22,,,,,,,4.0,80.0,,,76.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,general,MAS,23,23rd District ……………,Buffalo MAS 23,,,,,,,6.0,58.0,,,52.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,general,MAS,24,24th District ……………,Buffalo MAS 24,,,,,,,4.0,54.0,,,50.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,general,MAS,25,25th District ……………,Buffalo MAS 25,,,,,,,2.0,84.0,,,82.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,general,MAS,26,26th District ……………,Buffalo MAS 26,,,,,,,4.0,94.0,,,90.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,general,MAS,27,27th District ……………,Buffalo MAS 27,,,,,,,5.0,112.0,,,107.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,general,MAS,28,28th District ……………,Buffalo MAS 28,,,,,,,7.0,103.0,,,96.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,general,MAS,29,29th District ……………,Buffalo MAS 29,,,,,,,4.0,88.0,,,84.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,general,MAS,30,30th District ……………,Buffalo MAS 30,,,,,,,3.0,54.0,,,51.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,general,MAS,31,31st District ……………,Buffalo MAS 31,,,,,,,2.0,67.0,,,65.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,general,MAS,32,32nd District ……………,Buffalo MAS 32,,,,,,,2.0,64.0,,,62.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,general,MAS,33,33rd District ……………,Buffalo MAS 33,,,,,,,3.0,114.0,,,111.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,general,MAS,34,34th District ……………,Buffalo MAS 34,,,,,,,4.0,88.0,,,84.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,general,MAS,35,35th District ……………,Buffalo MAS 35,,,,,,,3.0,90.0,,,87.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,general,MAS,36,36th District ……………,Buffalo MAS 36,,,,,,,2.0,61.0,,,57.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,general,MAS,37,37th District ……………,Buffalo MAS 37,,,,,,,3.0,56.0,,,53.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,general,MAS,38,38th District ……………,Buffalo MAS 38,,,,,,,3.0,60.0,,,57.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,general,MAS,39,39th District ……………,Buffalo MAS 39,,,,,,,2.0,23.0,,,21.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,general,MAS,40,40th District ……………,Buffalo MAS 40,,,,,,,9.0,99.0,,,90.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,general,MAS,41,41st District ……………,Buffalo MAS 41,,,,,,,18.0,109.0,,,91.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,general,NIA,1,1st District ……………,Buffalo NIA 1,,,,,,,45.0,112.0,,,67.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,general,NIA,2,2nd District ……………,Buffalo NIA 2,,,,,,,9.0,30.0,,,20.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,general,NIA,3,3rd District ……………,Buffalo NIA 3,,,,,,,38.0,71.0,,,33.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,general,NIA,4,4th District ……………,Buffalo NIA 4,,,,,,,12.0,28.0,,,16.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,general,NIA,5,5th District ……………,Buffalo NIA 5,,,,,,,41.0,119.0,,,78.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,general,NIA,6,6th District ……………,Buffalo NIA 6,,,,,,,24.0,77.0,,,53.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,general,NIA,7,7th District ……………,Buffalo NIA 7,,,,,,,49.0,95.0,,,45.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,general,NIA,8,8th District ……………,Buffalo NIA 8,,,,,,,24.0,74.0,,,49.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,general,NIA,9,9th District ……………,Buffalo NIA 9,,,,,,,58.0,161.0,,,102.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,general,NIA,10,10th District ……………,Buffalo NIA 10,,,,,,,36.0,85.0,,,49.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,general,NIA,11,11th District ……………,Buffalo NIA 11,,,,,,,5.0,31.0,,,26.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,general,NIA,12,12th District ……………,Buffalo NIA 12,,,,,,,18.0,35.0,,,17.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,general,NIA,13,13th District ……………,Buffalo NIA 13,,,,,,,44.0,111.0,,,67.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,general,NIA,14,14th District ……………,Buffalo NIA 14,,,,,,,115.0,227.0,,,105.0,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,general,NIA,15,15th District ……………,Buffalo NIA 15,,,,,,,18.0,45.0,,,27.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,general,NIA,16,16th District ……………,Buffalo NIA 16,,,,,,,15.0,64.0,,,49.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,general,NIA,17,17th District ……………,Buffalo NIA 17,,,,,,,16.0,49.0,,,31.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,general,NIA,18,18th District ……………,Buffalo NIA 18,,,,,,,23.0,59.0,,,36.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,general,NIA,19,19th District ……………,Buffalo NIA 19,,,,,,,40.0,75.0,,,34.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,general,NIA,20,20th District ……………,Buffalo NIA 20,,,,,,,15.0,51.0,,,36.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,general,NIA,21,21st District ……………,Buffalo NIA 21,,,,,,,32.0,75.0,,,43.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,general,NIA,22,22nd District ……………,Buffalo NIA 22,,,,,,,14.0,38.0,,,22.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,general,NIA,23,23rd District ……………,Buffalo NIA 23,,,,,,,8.0,16.0,,,8.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,general,NIA,24,24th District ……………,Buffalo NIA 24,,,,,,,7.0,34.0,,,27.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,general,NIA,25,25th District ……………,Buffalo NIA 25,,,,,,,11.0,41.0,,,29.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,general,NIA,26,26th District ……………,Buffalo NIA 26,,,,,,,17.0,52.0,,,33.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,general,NIA,27,27th District ……………,Buffalo NIA 27,,,,,,,13.0,37.0,,,24.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,general,NIA,28,28th District ……………,Buffalo NIA 28,,,,,,,19.0,49.0,,,30.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,general,NIA,29,29th District ……………,Buffalo NIA 29,,,,,,,34.0,82.0,,,48.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,general,NIA,30,30th District ……………,Buffalo NIA 30,,,,,,,16.0,39.0,,,23.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,general,NIA,31,31st District ……………,Buffalo NIA 31,,,,,,,9.0,27.0,,,18.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,general,NIA,32,32nd District ……………,Buffalo NIA 32,,,,,,,34.0,79.0,,,45.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,general,NOR,1,1st District ……………,Buffalo NOR 1,,,,,,,46.0,144.0,,,98.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,general,NOR,2,2nd District ……………,Buffalo NOR 2,,,,,,,13.0,30.0,,,17.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,general,NOR,3,3rd District ……………,Buffalo NOR 3,,,,,,,48.0,107.0,,,59.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,general,NOR,4,4th District ……………,Buffalo NOR 4,,,,,,,41.0,108.0,,,67.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,general,NOR,5,5th District ……………,Buffalo NOR 5,,,,,,,28.0,67.0,,,39.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,general,NOR,6,6th District ……………,Buffalo NOR 6,,,,,,,12.0,51.0,,,39.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,general,NOR,7,7th District ……………,Buffalo NOR 7,,,,,,,72.0,138.0,,,64.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,general,NOR,8,8th District ……………,Buffalo NOR 8,,,,,,,20.0,51.0,,,31.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,general,NOR,9,9th District ……………,Buffalo NOR 9,,,,,,,43.0,115.0,,,72.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,general,NOR,10,10th District ……………,Buffalo NOR 10,,,,,,,20.0,79.0,,,59.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,general,NOR,11,11th District ……………,Buffalo NOR 11,,,,,,,29.0,90.0,,,61.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,general,NOR,12,12th District ……………,Buffalo NOR 12,,,,,,,29.0,109.0,,,78.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,general,NOR,13,13th District ……………,Buffalo NOR 13,,,,,,,37.0,90.0,,,53.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,general,NOR,14,14th District ……………,Buffalo NOR 14,,,,,,,20.0,59.0,,,39.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,general,NOR,15,15th District ……………,Buffalo NOR 15,,,,,,,18.0,54.0,,,36.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,general,NOR,16,16th District ……………,Buffalo NOR 16,,,,,,,2.0,10.0,,,8.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,general,NOR,17,17th District ……………,Buffalo NOR 17,,,,,,,91.0,169.0,,,78.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,general,NOR,18,18th District ……………,Buffalo NOR 18,,,,,,,26.0,83.0,,,57.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,general,NOR,19,19th District ……………,Buffalo NOR 19,,,,,,,71.0,142.0,,,70.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,general,NOR,20,20th District ……………,Buffalo NOR 20,,,,,,,30.0,75.0,,,45.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,general,NOR,21,21st District ……………,Buffalo NOR 21,,,,,,,14.0,35.0,,,21.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,general,NOR,22,22nd District ……………,Buffalo NOR 22,,,,,,,13.0,37.0,,,24.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,general,NOR,23,23rd District ……………,Buffalo NOR 23,,,,,,,16.0,40.0,,,24.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,general,NOR,24,24th District ……………,Buffalo NOR 24,,,,,,,33.0,64.0,,,31.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
